frame,r_dist,rho_dist,theta
754,0.8789370128926439,0.7087812263734539,140.69234293874143
755,0.8280643213629518,0.5494006316517258,130.60695498380468
756,0.849757672550283,0.6973043242878139,136.03743655629037
757,0.8258618701763949,0.5964357228052686,139.0369499140648
758,0.849857960198979,0.6354611090984669,129.3933417475775
759,0.8816894164692963,0.6716338069281748,141.28581935197388
760,0.8397034461583163,0.5846035821301082,137.47437831331115
761,0.9625254189396755,0.7833439819494673,127.97479795710602
762,1.0068621350233173,0.7055108053883467,130.27260294708037
763,0.9497431258533351,0.7180688789700771,135.83918562893913
764,0.9318090948082058,0.75352238317477,127.20792084643811
765,0.9519565912568253,0.7046370120126795,135.15393013093015
766,0.8742833127022626,0.7113575308621659,136.52551133694652
767,0.9058564927814725,0.7649495260899655,138.49507683121465
768,0.8950325586965652,0.6987581618132458,134.79530021550858
769,0.9347214211578574,0.8179979031308982,119.83793393816478
770,0.896140677294402,0.644912582716665,129.38457188447518
771,0.8654983418725378,0.6763006528871999,126.87743978065
772,0.9208526686601977,0.6743991791205959,141.13849946769344
773,0.8913550586597242,0.6828530053445687,138.48486302459688
774,0.9148045127579209,0.6945386544155587,131.36836985076562
775,0.9338638712402753,0.7597952043808647,140.9507717228622
776,0.8789476357059527,0.6678466072530977,149.71952985773407
777,0.9638216450110154,0.7794021647311032,141.9764780827789
778,0.965667178954438,0.7995442322215145,137.4266550683816
779,0.9313591268229218,0.7411095819267313,144.46318212786974
780,0.9825428091732804,0.6098170268376361,138.7539132718341
781,0.9632919135550485,0.6917865766872803,138.4000529819316
782,0.9718992000345278,0.7759515315806907,131.81341953041184
783,0.9580963383272484,0.6628652398590221,143.01649241306478
784,0.9334796366238077,0.7090872276018994,145.93135865373387
785,0.9214361357003769,0.7249395192571851,131.77534504361546
786,1.0263454677167345,0.7318619784296905,139.90441570717107
787,1.0319400004423922,0.8035236905937571,147.06422759081008
788,0.8765129590974747,0.7113165015736167,133.14684996196843
789,0.9348543300121825,0.6657506663520365,149.95696223916886
790,0.9273407574487436,0.723946789728924,144.6168493075146
791,0.9580905299375805,0.74967853948798,132.31080059536615
792,0.9206110628509582,0.7128466728660753,131.91382682816476
793,0.87723288470544,0.7418765814369505,141.36663043612583
794,0.8758366652124487,0.6547389752298967,139.71840556063157
795,0.9525134679456004,0.7409632985636703,138.94258331309936
796,0.9518289068003793,0.7196657420332963,142.3340226437255
797,0.8766461988480279,0.5970405807587161,145.69484019097584
798,0.929440576244483,0.7572372051725145,141.41179689262523
799,0.8911664486298476,0.7371136059150717,129.77833453104031
800,0.6892013427797034,0.4423175908153168,163.10706855070015
801,0.6606227246318285,0.46963978625353126,171.76520485210412
802,0.7134214615624197,0.5866563855744392,165.68687117278714
803,0.7339566169871344,0.5088483608032824,161.4633033578427
804,0.7303184027700076,0.4927956558257204,144.27791343370262
805,0.7215557397326515,0.47674576489399356,151.010944393143
806,0.7554098070059996,0.5457773057881964,154.57734269596105
807,0.7132154701589818,0.41073717256854153,147.294588427523
808,0.734114128586406,0.40471645579872406,143.63526300445392
809,0.7533388250885669,0.5101291173380841,153.8617871900597
810,0.7275513992296168,0.5271370289440592,154.9742581690251
811,0.7352670298325888,0.5262331927692991,148.86574113090094
812,0.7383679082900895,0.47718625292270206,155.11336567794837
813,0.7304251284729679,0.4984650941491883,157.1241527505366
814,0.6793904792557918,0.4355010884268839,147.16075057588023
815,0.7067421441537349,0.5476764161730917,156.11572325016172
816,0.762956102819298,0.5157123304273601,146.04292945615427
817,0.6862223920265758,0.3909152688659018,149.1298333168628
818,0.7215219578231395,0.4349139393601757,149.18170250734047
819,0.740285402659873,0.520130431143286,148.4558205314417
820,0.7351178222392425,0.4746216284848473,153.2621655079357
821,0.7738170690590592,0.4753543447734405,140.75970787715167
822,0.7381468297073199,0.48020393151912816,149.68927129953838
823,0.7581216245916784,0.500422288672882,159.36755166835104
824,0.7732872673958023,0.5351959863964089,140.73716689846006
825,0.7707167008164802,0.5370094276805076,147.81822398334793
826,0.7531583659061167,0.46953165063917807,150.54705485736116
827,0.7602823690325977,0.46466677022369796,152.66863002002825
828,0.7559032061806561,0.4860961335322295,148.87880664883443
829,0.7712988023005525,0.5218675516720385,140.40332897145214
830,0.7764902656162594,0.5238435212649513,155.96572382935565
831,0.7697664646787756,0.5706608105129887,138.52958660813047
832,0.7639312335463492,0.5856711490585993,147.15434877650978
833,0.7748022510230278,0.6649736087605138,155.95552143924704
834,0.7899618718806839,0.6906457331657271,147.96592847470237
835,0.7476653237623498,0.6763691712859747,150.23872629042967
836,0.7387272409405056,0.6686693197118648,158.76336986567892
837,0.7663555333044431,0.6943807802156171,158.43091732531957
838,0.766713203630879,0.6979843789877143,161.59596857758143
839,0.7275884295161186,0.6293417071697379,147.06608862432404
840,0.760935534569126,0.6535414361869591,159.97371775699256
841,0.8010583018601903,0.7825881828808268,156.6588059920854
842,0.7947731399510312,0.6618498703430861,151.53740558217606
843,0.7778242836313537,0.6999432255664263,154.66512076240127
844,0.7931727853354545,0.7233126465598362,157.51792091740418
845,0.7691099758234162,0.6962140427047444,165.68349182474998
846,0.8019421225193931,0.7501734656983925,159.73246614045578
847,0.7816763547174991,0.6945894314597271,148.0993447694322
848,0.7441721302696025,0.6644513135644793,159.2480087702563
849,0.7797533068272688,0.6332657071579241,154.7595737794127
850,0.8691135722644956,0.8239949217327298,150.48136923754703
851,0.783323706913865,0.7369161533683662,160.76507788349568
852,0.789123103101534,0.7235248751335549,158.08671932545752
853,0.79670359277512,0.7404836433850459,158.60390218881403
854,0.7837121318176866,0.7353089617585816,163.34747240322312
855,0.7921338795753092,0.675157355503274,152.79001340222732
856,0.8012494937220871,0.7598056750969361,160.36678918187232
857,0.7847359060529252,0.7694643969912887,160.7891249795418
858,0.7690799409722852,0.7143327257422433,160.69132999006666
859,0.7707906938229113,0.7244405715623538,159.623424269916
860,0.8123313182878987,0.7779566476100402,157.93109685948207
861,0.8159669792794237,0.784288267021442,156.70924418727284
862,0.7953515155231139,0.6846871899304767,150.17081017461248
863,0.7767167855503926,0.701753214198432,159.19097506673785
864,0.8028902745636455,0.7319389886832418,153.99446441776533
865,0.7556365226344381,0.6827153619259121,152.97616055267133
866,0.7309671712108269,0.6276443073710652,157.0438575899388
867,0.7877373728573557,0.7306562680657614,157.87501190494032
868,0.7354402174714215,0.6439481684408431,161.6995419099138
869,0.760366567697245,0.6595723127532925,151.16653848286134
870,0.827509661857604,0.7743873490710949,151.63774207639685
871,0.760199566936371,0.723574271378636,152.21244678152152
872,0.7827333681711751,0.6925382290543343,161.27057444712943
873,0.7739189478084576,0.6818719494054462,157.49703523707444
874,0.7849109274064466,0.7203065740643213,162.19725316754813
875,0.7636600681686156,0.7099729870340008,165.41455861749557
876,0.7548273466049222,0.7044824976209351,158.44805554123502
877,0.7715539077226605,0.7388110117300919,156.22218822615088
878,0.7290300917100081,0.6198379379123293,153.26842819366308
879,0.7685537987729211,0.6855757281419415,162.20989532985482
880,0.8373580900404074,0.6226565232456469,128.75927996345112
881,0.7993367566255878,0.5299561479310694,123.6458597554517
882,0.8015477487463496,0.5041659756537167,90.49790461424568
883,0.8303997727385986,0.5455767480539341,118.66876393214632
884,0.8245694434073528,0.48511640544396395,107.13861950956604
885,0.8019529113202405,0.4878828980614318,92.50877246066078
886,0.8630909137972905,0.646041028604512,106.72751276660249
887,0.7978308471125247,0.5873437189372741,117.49190548595527
888,0.7257358061461597,0.5070491619042096,124.63278842258376
889,0.7328238038697712,0.4286046313884453,126.9438551632644
890,0.635359111336199,0.43796826779709147,140.7282249119825
891,0.7046970364117592,0.5201434073149243,140.4727071587293
892,0.6562919741573617,0.3776979794726095,134.51716687893648
893,0.6630679371708919,0.4802756176681566,148.5575134806915
894,0.6504924600025767,0.392748357091929,133.84287950878465
895,0.66354165140912,0.4223654016998074,109.6650819681791
896,0.7091946245024783,0.4414715616382747,122.03093505732149
897,0.6237215447948269,0.2878372011190851,126.07414300870262
898,0.6488231832361014,0.3377499588321098,133.842769828324
899,0.7194733693379051,0.433463628081068,135.4616929476049
900,0.6556833121842905,0.39286941865585456,143.814757468528
901,0.7527621538630036,0.5520377711654619,139.24419144569526
902,0.6924318399777569,0.5226661197460307,135.01760333213548
903,0.7587178278900636,0.4726054908655717,125.69592496434828
904,0.7624397503401896,0.5439024864835346,126.17193940876196
905,0.7558785264266711,0.5589671338170435,144.91342413789096
906,0.6994356887489697,0.4976661277585751,135.4971409241709
907,0.7719740060598749,0.5894333991445659,148.74228761087593
908,0.7543013889268713,0.6615316173865229,143.3026879060223
909,0.9020313059864653,0.8347921604965494,150.6571353965764
910,0.8895180817779235,0.8784376791913348,153.16731470302236
911,0.9996062696453724,0.9905419757178953,145.65640837796718
912,0.8802941244120864,0.8278409223352701,149.8778162757886
913,0.8396006983778955,0.7913974109699763,151.78007585953264
914,0.8467985463882038,0.8063430362932298,153.69077033241805
915,0.8858627202145205,0.8559448609649343,151.41677393495738
916,0.8936457305873435,0.8453080145021079,151.09937414178387
917,0.8880783625586615,0.836281422881849,150.8311849907796
918,0.8447644734501928,0.7914092080817684,145.62128331672906
919,0.7978241765554867,0.5958151940371001,144.3291974886704
920,0.7582287393386571,0.49837525061075516,146.1243699911962
921,0.722872884636065,0.4971538143269981,147.8910106050638
922,0.8154294912512872,0.7204612982682796,153.94304646458258
923,0.74568003756309,0.5891347145131327,152.94153078290083
924,0.8007530706168704,0.6281211880166889,141.1215603984593
925,0.7927333958057179,0.6398801966797362,141.07175512854428
926,0.7603079794202294,0.6059855380981838,145.95322630643358
927,0.762581860763981,0.4329689786739803,109.90591842210303
928,0.7270233577287459,0.546796557485088,143.63612149491578
929,0.7091272891717474,0.39859051863652417,121.11692263963478
930,0.773514159466869,0.5909282374699637,141.3304784943452
931,0.7850066121085472,0.6029063918445218,122.3127133867489
932,0.7685182610106731,0.5435904543010149,140.8460464722028
933,0.772714120316157,0.5337466915054812,137.78995333295282
934,0.8324471948006594,0.6217362828108207,119.93709006555338
935,0.7337005773386752,0.5279681679478366,122.34792990268588
936,0.7995874626240689,0.6286910915146408,132.58657106175679
937,0.7782901394810365,0.6060694582148413,140.38759526723666
938,0.7664562852177539,0.6438259114994493,138.99732927141332
939,0.7984551845326544,0.7177934634676213,145.6100516842355
940,0.74230572222801,0.5812348605898797,133.02047721193327
941,0.7827780484506044,0.6513757441865723,143.59445420382596
942,0.7566765779994302,0.623481929049772,144.1253072416279
943,0.7927108454428572,0.6423865728888491,152.69600180579314
944,0.7814751931100574,0.48850375081139263,144.60632853969477
945,0.7693070398247779,0.5938549388268012,136.60981855150104
946,0.7526156598651753,0.6268698508905021,157.2249355087106
947,0.7876340219455655,0.5906449578507889,144.50547944623568
948,0.7352385297905398,0.5138405965119862,147.3715145518893
949,0.7621824649659159,0.5511881225775849,134.7645901788298
950,0.7395193247357871,0.4754389680384389,147.35972881114247
951,0.7573428507960132,0.4807107104341691,152.03037528567137
952,0.7333727729443317,0.6232871625895676,146.84106309921572
953,0.7143847888023439,0.5790924779761164,153.8451501689782
954,0.7105444741470079,0.5915234016557969,149.42914822643786
955,0.7834364258453206,0.6628136944236706,146.66342329548826
956,0.8100527140779216,0.7334599514288611,149.71129265821236
957,0.8233364380680952,0.6815251633676337,142.5962219298173
958,0.8060004271724585,0.6090964182980557,144.74779107675428
959,0.7382952095414858,0.5266341406044075,133.9718707737553
960,0.6484881464659007,0.512443717944592,147.67530826303005
961,0.8020028900244415,0.6116779073066433,142.93836316753362
962,0.6937649576154599,0.5008135644176838,150.45118385550632
963,0.948243984741561,0.8919367382093557,118.52279864266194
964,0.8465785168023385,0.7618481572144066,116.54048618986336
965,0.8179467231598689,0.7436142292924187,109.64770740872603
966,0.8720557230243072,0.7761171433193816,125.41375015585636
967,0.7665539588500073,0.5756104702778242,119.86253045726342
968,0.8659089732469806,0.8105688112870716,124.74145104618907
969,0.8700482296501179,0.7915435898909351,127.08967426166552
970,0.8505134266368624,0.7768437409140281,122.90711199670547
971,0.88802414926777,0.8637669489655252,124.20433388726154
972,0.8666327256195845,0.8212496628295606,121.78185493190388
973,0.910917812385347,0.8306621612174286,118.98221406795088
974,0.8897654183256011,0.7948135471569865,121.52072776520649
975,1.0360711114727976,1.0030653365624305,126.65320046342386
976,1.2243165809669643,1.0815794273230894,129.5014317021287
977,1.2651900025463934,1.2462574073588357,135.48198465412818
978,1.1859704702321905,1.109351944579292,119.8800465934025
979,1.298863952521599,1.2305825939598944,129.64888817015
980,1.1708203454073984,1.1505570458409118,120.43231784645157
981,1.2383246467590039,1.1831303486048816,117.15969913332472
982,1.2814839149267407,1.2088233580196353,127.07363191726621
983,1.3084194169502041,1.2451201693907337,127.46144887401123
984,1.2562593315313022,1.1903226155373303,132.2108690172195
985,1.2713568795277743,1.2465019134531543,136.08613255126974
986,1.261149663953291,1.2354962163704115,132.719020935219
987,1.3091275169424343,1.1872235251433716,112.76771249918278
988,1.3401938159901912,1.2475581221810055,115.5896523335298
989,1.2590061340836203,1.2209290351279722,130.92413195065245
990,1.2594630088125547,1.1552345119899419,129.85938380418202
991,1.288794098363379,1.2006638330894466,128.5485734981184
992,1.2922320503379088,1.1283976770928308,112.04036469278292
993,1.3395738991124937,1.2336641501126449,123.46178554215129
994,1.3137559596917483,1.2050939453654137,124.9940926656582
995,1.3222878661761597,1.259990204882326,126.70897847920848
996,1.2589528142174302,1.1605448761096393,123.83487272474784
997,1.3676917127442816,1.2360507047642464,117.42501711707222
998,1.3993382763865474,1.2107365258167142,113.9309906571007
999,1.1791649144789464,1.084349841146567,138.30844337659576
1000,1.284283047132152,1.0095882280993238,119.32191691772117
1001,1.2459189498359715,1.185044698970611,121.90743802646374
1002,1.2806113883440673,1.1087728169377586,126.73282825448258
1003,1.2818073002781596,1.1633775344036623,127.40011954185573
1004,1.33782209904936,1.1219183847042704,121.98301806808682
1005,1.25732032350926,1.197598971793062,130.65654781897464
1006,1.235512645441501,1.1657761030988585,128.20015386719328
1007,1.2787903442635717,1.218707390310269,126.82451767767539
1008,1.254278842866475,1.1489008367471503,123.9734740005656
1009,1.2137734755057414,1.0733544828636679,126.1855647500489
1010,1.2393150590940116,1.0990223942846713,128.01326513796977
1011,1.2308164294794812,1.1013007659241094,121.08457583553303
1012,1.1985899005354814,0.9550215773008673,116.24761827548554
1013,1.22162141029141,1.1326070810997393,127.43928341769197
1014,1.2500601700344456,1.1886923832956708,128.2759408896752
1015,1.2703282428602685,1.18691438758708,123.42048033672071
1016,1.2592903033083003,1.0325863197652858,116.16029956750741
1017,1.2248633987972017,1.022276922286005,116.35713907359539
1018,1.304493092191086,1.058281872543471,121.35934667094202
1019,1.3213459349206307,1.2085038026495598,126.27020065600328
1020,1.2832799538735962,1.1058954173908357,125.81307392452501
1021,1.3732262786231184,1.2241811901379516,128.7925381930479
1022,1.2511010458918919,1.2387299969332508,139.88182163602545
1023,1.3601662638362488,1.2840159838822003,124.98702535455467
1024,1.1792076010648949,0.8822579099036807,121.71518666328761
1025,1.2483272912800842,1.1539586205267582,135.70133463239586
1026,1.2474881772170523,0.9471432751234319,121.90404061073052
1027,1.2887345591760848,1.032687734519822,114.78024062789252
1028,1.1921618225538295,1.0828628326845293,131.3849473728938
1029,1.432181474299764,1.3995273403388153,116.97135234676168
1030,1.3910657146339964,1.3335984037696946,116.3789599682557
1031,1.3392360241591543,1.2337633119074933,112.70620618159064
1032,1.3256694429364972,1.191101190128423,127.95301738727557
1033,1.3143537943333772,1.1346035933501024,120.91901693841204
1034,1.2588364251374047,0.9619274919423365,120.93608043140568
1035,1.2705430888191893,1.1799780172247218,135.82013251026822
1036,1.3651412418112376,1.261106125317008,127.47589718878874
1037,1.276201587344298,1.1796008769153472,130.74033678969806
1038,1.3312294586098479,1.1702866352040948,119.66422833395197
1039,1.3528204847270369,1.2955773194606894,122.18708904833964
1040,0.7656967582806367,0.7438517310691186,158.3061970917844
1041,0.7963559025712146,0.7947947080372285,157.54271275364522
1042,0.7965131189412133,0.7937369585955667,159.70993794324906
1043,0.7386897899796802,0.7082353948080622,155.21881203114594
1044,0.7934271809771807,0.7254797071332408,150.2286414508156
1045,0.7769712108373582,0.7012941318129285,145.2528627805723
1046,0.8200035377206291,0.8013951300782494,144.8774311276204
1047,0.8126485012484723,0.8002706327302839,151.1363843925176
1048,0.7969643170276723,0.791068365745652,146.59374808720133
1049,0.7369695308326183,0.7362909633147209,161.33634636874515
1050,0.7525582195643271,0.7522906161833716,163.38489669851407
1051,0.7668172928174967,0.760887981369411,150.12371330049882
1052,0.7421627982938228,0.7205684820682252,145.67926525952535
1053,0.7649951288876111,0.7361159223030613,150.08880604964142
1054,0.7374336601178878,0.6843498086725588,152.533102184253
1055,0.7893799652247447,0.7706023384769282,154.48237300322614
1056,0.7732696041076289,0.7551006045342207,146.37213105499436
1057,0.7406420951035856,0.7404630836690561,155.14958537777972
1058,0.7411357796198679,0.738677362800128,151.25302167783317
1059,0.7503854495363738,0.7420851845054012,152.18392614651296
1060,0.767662273754472,0.7673383589207231,155.072780601704
1061,0.776813799262474,0.7232961364305964,154.4694714406916
1062,0.7625106893444114,0.7622464297480418,153.9793656969549
1063,0.7437086668285063,0.743462562389984,158.71440245992102
1064,0.7682703163969247,0.7601444561185606,150.9237847389842
1065,0.7506932957487426,0.7330252492751962,158.27731715730596
1066,0.7544970712664418,0.7526917681644968,156.5068126031451
1067,0.7657889338349692,0.7362300715931033,155.71272505627883
1068,0.7448088413893185,0.7444498238312348,148.68652662823686
1069,0.7791080699066499,0.7781995767397523,152.2291270131473
1070,0.7653976511197536,0.764738289301802,159.14776318429494
1071,0.7767258036602036,0.7724414131964285,153.1800157175218
1072,0.7922531472647357,0.7920066596665153,151.07874904781872
1073,0.7294174880854976,0.7166976185090564,159.02982682030768
1074,0.7710963243553224,0.7415507776043133,150.2126482901439
1075,0.7994813401317671,0.7994535228588865,144.82104568692836
1076,0.7459363602131324,0.7388891166298348,148.6791718136238
1077,0.7891916256019522,0.7637260733434185,140.3523939302881
1078,0.773617101227657,0.7731569203631667,153.7795409476838
1079,0.7274757293927283,0.7265217564065539,157.67068283600022
1080,0.7312862425516213,0.7294246738718224,158.3219912622632
1081,0.7047697969050537,0.7023305836186401,153.40243723715722
1082,0.7031329138871502,0.6903325161992617,161.8307679050339
1083,0.7536524780375172,0.6919242418215086,143.99884933809017
1084,0.7818489900317594,0.781739698125706,154.2763712376984
1085,0.7470746153231617,0.741301173742525,159.813617067099
1086,0.7720417908062829,0.7710603931894106,149.42247747636281
1087,0.7670973314542772,0.7623691966911653,147.45786650750853
1088,0.7564432671487673,0.7564309290266881,152.3713098667431
1089,0.7394377320238558,0.7033326644072678,150.94763626878688
1090,0.7367565085787633,0.7298196106462672,162.66893063480822
1091,0.7438301180996362,0.7431919884581848,156.38358695564202
1092,0.7379946690635519,0.7225034503144654,143.0687281620993
1093,0.7744405543232958,0.7544926079570815,142.27770668566808
1094,0.7598885105879047,0.7144764844018958,139.73175310626115
1095,0.7785613509098347,0.7198010695316717,138.81713035160527
1096,0.8132235043903063,0.771750122679023,139.66757574074376
1097,0.7683106511436626,0.6999228035192777,145.69954789985852
1098,0.7929488168066015,0.7376010755826006,148.90126217869675
1099,0.8011994184494284,0.7589109737339689,137.4387974796286
1100,0.7316451928054456,0.7183991647985216,144.27675384888545
1101,0.7696251360367115,0.7547064287233672,148.82162908722557
1102,0.7655416548841105,0.7077732158729165,145.38808197410222
1103,0.7798536901557458,0.7588537419182012,143.9531213025031
1104,0.7880161164756082,0.7440706824183165,136.96887583420258
1105,0.7995645056962539,0.7546298845794387,146.76762956233983
1106,0.727254997642426,0.6879289792504668,153.7076003488034
1107,0.7612489783341309,0.7263782137349896,143.88717410643363
1108,0.7373251599894626,0.7294038968783633,145.49606242901135
1109,0.7831700867164049,0.7636856235742119,142.30588335496103
1110,0.7523855037024616,0.7385279828540819,149.6982250211765
1111,0.7566656206657058,0.7374951697183285,150.32061353824287
1112,0.7616009944739401,0.7483884815038868,149.6095603437785
1113,0.7005926005394252,0.6927641510994835,161.42552375453994
1114,0.7210745923063161,0.7119212630886188,147.0047139589193
1115,0.7601320467255002,0.7290750116506975,147.08303339643447
1116,0.7765819697420067,0.7655519033569206,140.52424222352835
1117,0.8071906900783631,0.7906377637390264,141.27032633699287
1118,0.7874210006597446,0.7736649253461828,146.39878174906684
1119,0.7533296364954676,0.6995446180198629,143.69195348114596
1120,1.2099330513411037,1.1039672072874176,131.77014921421699
1121,1.2413284142418728,1.1169274145475419,144.09714018458126
1122,1.2857861467475848,1.0660317938709627,129.81662187520516
1123,1.2558805804037279,1.0534636225998504,130.32219966713842
1124,1.2255402958134702,1.076928601541369,133.4915069711933
1125,1.2093363897689435,1.0747899699648256,145.64135365023952
1126,1.247620312662727,1.0907233281325457,138.26786340043103
1127,1.2514282797396377,1.15179881395115,132.91323694143364
1128,1.2971334088219004,1.1115003160748693,129.49900284336846
1129,1.2559950837495486,0.9810187977242474,132.9798896705592
1130,1.243252146195349,1.1161877707952672,134.4011289288897
1131,1.1955344408300574,0.89064763278781,124.25738041787962
1132,1.236027615729982,0.9925910291252583,133.6220076202731
1133,1.3095648649362297,1.1063068344221916,129.8837238982325
1134,1.246980008723758,1.112804439056526,137.31946310449123
1135,1.2218435528287759,0.9093512743747579,132.45318953165335
1136,1.2445713322051843,1.1050902093069326,141.9481671907471
1137,1.1716690802256018,0.8824420061110485,131.35869258755991
1138,1.2244156499892322,0.9959585858866414,130.92245979968257
1139,1.1504094948251986,0.8657162585213417,131.74117657390732
1140,1.306323601837954,1.2034149335021944,139.99256419898555
1141,1.2718583622030295,1.197484802959778,136.7359097612548
1142,1.062727768214258,0.8334463791425487,133.37322170557763
1143,1.1238567272087712,1.0122726398972217,128.1904996585047
1144,1.1047622088823505,0.9617909502750943,132.35717333182464
1145,1.1429129242483276,0.8711642681959316,133.36706277101732
1146,1.1843903906062858,1.0805538584622796,125.51755986445224
1147,1.3232522000888947,1.2787216217999007,130.9030898350396
1148,1.2370378336028214,0.998396823732071,126.50933739373221
1149,1.2308916240124446,1.11524020309528,132.55907547175627
1150,1.306174791952492,1.1939625208926812,123.71539354232668
1151,1.3781507933192223,1.3232257926540902,120.64812472827063
1152,1.30001467748921,1.2029036641750512,127.32700787255835
1153,1.321577482405176,1.2488715053563582,132.85445321131857
1154,1.3119397043243695,1.1918191950560646,120.75957258751934
1155,1.2956247205131834,1.118699105453192,122.2734864013643
1156,1.3669468807445337,1.2812835811912096,122.16722289764867
1157,1.316382295625925,1.1652294538101522,116.14168732368215
1158,1.2751768394810665,1.1609035551895002,129.76151344549393
1159,1.3256932579544938,1.1844320792903238,124.7011210251384
1160,1.338391275339503,1.231719256244705,129.74474398001874
1161,1.2890438556492467,1.1276003905809027,128.63631328223443
1162,1.3125121947761502,1.0698376283141633,122.52940928042196
1163,1.345033996021694,1.1673777795797877,125.64312054239757
1164,1.3510166916807924,1.24917637911877,123.68994008978122
1165,1.3265338847669084,1.2198014015270506,127.80077852187374
1166,1.288991268533175,1.205130539640904,129.9743525736949
1167,1.3089216641334438,1.2278694523067386,125.65229459136283
1168,1.3584964398037864,1.271455432284115,122.34756503732162
1169,1.3496736696606102,1.2496006733257803,121.03822918499841
1170,1.28302574019281,1.1043344509390438,137.1557907029247
1171,1.3314365801153982,1.1975538383254738,120.92103726160776
1172,1.3738596558373466,1.3160591176663758,130.363653394629
1173,1.2736400615482262,1.1290926416495328,126.26587808443225
1174,1.2260217640508344,1.0501742646786512,124.10238687526419
1175,1.2845803032317997,1.1368006456959376,124.79094050215814
1176,1.3418209498053475,1.233059580724646,126.83930234283635
1177,1.2814069967435116,1.1449995391917573,126.85797339339706
1178,1.2436039885626649,1.145881277407204,119.54985392161747
1179,1.2971659180041555,1.1430998468410734,130.12781445685812
1180,1.2828582874368342,1.1550562050727053,127.5736498238816
1181,1.3279909370033143,1.1806697997526192,134.46941353706848
1182,1.3365100573104682,1.1646435563543416,128.9879833385325
1183,1.2780681010114057,1.2068222932887158,139.44753451467813
1184,1.3455860107366646,1.2064805091971758,137.92111278633294
1185,1.3449295251931936,1.2231216406215055,127.7331321923007
1186,1.3665119407382833,1.2683907191508974,118.9209404296737
1187,1.3848621766692268,1.271210170835481,115.49197568125099
1188,1.362490180380897,1.3299306752313074,126.46040742555915
1189,1.3864137206722251,1.3276014180622708,128.20988785948177
1190,1.3856715609562729,1.3438561367469293,130.343688694303
1191,1.3866503525578628,1.3576303941573096,127.60616293147902
1192,1.3712926391106264,1.2950074401652338,129.5715801362898
1193,1.3806872250651665,1.2710088833014201,132.15577200233858
1194,1.3856717628803243,1.3130890814453458,123.01332308450219
1195,1.402402960993934,1.3298218399170387,119.07443755597173
1196,1.4161776437899958,1.2943530970225434,113.04735548049712
1197,1.459126698774628,1.3847097684623553,121.87495364981255
1198,1.3919549735117926,1.234521277618704,127.67928293918791
1199,1.4228793878072805,1.3345936165786871,113.45483190616459
1200,0.6249023659575225,0.47350277836185,135.38737490904845
1201,0.5983453299683796,0.4573145096819625,133.44615072556235
1202,0.6062165488675691,0.4546932740595415,144.99840660871166
1203,0.5855995865643523,0.4281233044133933,126.08823978890604
1204,0.6307088266918909,0.459612328926389,140.0669414495451
1205,0.6657039205892082,0.4232672992428743,143.1925668564309
1206,0.7540531648140669,0.6646053641054769,133.0183076528792
1207,0.8610474259675805,0.7303579589487224,129.57790901752762
1208,0.8207717539768029,0.7016663371354953,122.11274679191533
1209,0.808310764884369,0.6245343411533214,141.568757093446
1210,0.8978894616206159,0.5720952095417201,147.06989119197132
1211,0.8762575656631744,0.576309407451961,138.5968157496357
1212,0.8508877599963959,0.5525201665390539,127.42085022738449
1213,0.8204277728928647,0.5707444134496106,137.33846422864795
1214,0.804511583002549,0.5462752684411728,120.25111419096328
1215,0.8072293388172799,0.5082436757717594,119.94566858982375
1216,0.8344581662366489,0.5124297282044182,134.8415004883335
1217,0.8428927865115082,0.5848244792258387,126.47514019501955
1218,0.8484245343448623,0.5941227106973878,129.87827203368101
1219,0.8265263316026532,0.6103270683628133,115.74190047056992
1220,0.832431063994385,0.6196580459947453,125.53780678091613
1221,0.8092348973917416,0.5944164837280431,120.0410810152833
1222,0.8296630694423853,0.609415168946755,124.46425759555467
1223,0.8735967456987437,0.6211160178465683,125.09003274368216
1224,0.873221349974435,0.6216378749973297,132.50254241007102
1225,0.8365306359081153,0.6504083448565259,121.29217075565907
1226,0.8525639769997946,0.6685096824708272,132.34520304861056
1227,0.8380647348092524,0.5392998132692943,115.47770338755488
1228,0.8190747320135259,0.5459127827030475,122.18893367815515
1229,0.8551505303594761,0.5901641029812904,133.54167267283793
1230,0.8223261181626315,0.5800433198617677,128.5746988782412
1231,0.8433817844564919,0.6628821551058669,129.37293159488772
1232,0.7946668239989799,0.5489717909226604,131.64121388675994
1233,0.8116808754165987,0.4806388285162462,127.20272585736984
1234,0.8344386688139215,0.5970461514386277,119.27086446390302
1235,0.886559081348897,0.5921775146792772,114.27892602017054
1236,0.8887854424394988,0.5736520867904342,123.94233836678592
1237,0.8354226820716986,0.624570534056828,135.52142701342126
1238,0.842921529318102,0.5933029437156442,124.8341132666231
1239,0.8361498602314432,0.5126120216655395,126.8290499284778
1240,0.8409515132341729,0.6272110272262678,127.1695196264387
1241,0.9124122539796312,0.6186103426646786,111.61120762582262
1242,0.8687098303482922,0.5083027446230637,108.39767933554988
1243,0.9093897339213949,0.6032365444688009,118.36580627880811
1244,0.9049245567209027,0.6416912374615173,105.91964269046251
1245,0.8910863094009778,0.6652096195454362,119.75360639692934
1246,0.8883034768367745,0.5841853502860097,110.34415149024767
1247,0.9443304396346117,0.6322620221914784,98.3370925392554
1248,0.8988695126074039,0.6495161272514307,122.96336006116272
